spotify_id,nome,artista,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
5ZyM4VMzHSaz8OlIZRuZBH,Body Electric,Lana Del Rey,466,245,492,0.0,1,851,-9.397,0,593,167.7,104
5SzoFexynLVceTLggJTZZM,Blue Velvet,Lana Del Rey,812,189,317,719,10,214,-8.631,1,28,84.809,251
4uhSo9cVBVpdDCNxf4MBaP,Gods & Monsters,Lana Del Rey,193,352,725,2.73e-06,8,0.22,-6.463,0,656,189.767,339
2rldjI2fK6nYwlMgaITluf,Yayo,Lana Del Rey,926,506,201,411,3,253,-12.931,0,294,71.925,145
7E8A5k5VOhPmt6pGPDJhxQ,Bel Air,Lana Del Rey,864,346,0.42,875,2,901,-11.506,0,298,83.56,303
7g3htkaLz4ETFn0cifwM3y,High By The Beach,Lana Del Rey,244,536,486,788,11,0.12,-11.067,0,346,131.988,968
45pI8224KKX9Gx5fiyvEAh,The Blackest Day,Lana Del Rey,363,445,522,487,2,797,-8.007,1,331,107.752,162
11MyiSGZSYSmhhqwGUTtAq,Sad Girl,Lana Del Rey,539,345,587,731,5,119,-8.346,1,364,119.479,258
0iQPnK3bi7O27c5T2HBTdr,Florida Kilos,Lana Del Rey,0.28,266,513,5.98e-05,0,0.11,-7.852,1,388,200.781,579
7MtVPRGtZl6rPjMfLoI3Lh,Fuck it I love you,Lana Del Rey,895,534,452,165,9,125,-10.732,0,359,129.974,175
5USsRaiqL1RNKRm1fTJ3JM,Bartender,Lana Del Rey,924,582,102,0.0,9,174,-14.712,0,391,131.773,494
1BUckPDAi8NYfLN7EiQcQA,Fingertips,Lana Del Rey,0.92,416,185,875,5,155,-13.627,1,378,104.474,985
5Y6nVaayzitvsD5F7nr3DV,West Coast,Lana Del Rey,194,527,591,194,6,907,-7.664,0,396,123.167,461
6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Lana Del Rey,399,509,547,0.0,10,215,-6.548,0,417,109.436,197
7Ms58r8G6Y0r1XLtpwoGxN,Money Power Glory,Lana Del Rey,583,349,525,0.0,8,0.35,-6.829,0,451,136.762,288
70Laus6ozJIHDpfTtUSmAZ,Fucked My Way Up To The Top,Lana Del Rey,601,0.52,0.69,201,5,137,-5.919,1,554,129.839,182
1KuVEZR4xuQVNr1KkanAV4,The Other Woman,Lana Del Rey,822,255,468,248,7,339,-6.43,0,317,111.67,175
63hHlajVLQnlFMAqSyePxO,Black Beauty,Lana Del Rey,0.27,0.32,529,136,5,942,-7.595,1,436,119.898,103
0vfPEfQk0ZCHExTZ007Ryr,Guns And Roses,Lana Del Rey,0.3,533,666,862,8,115,-8.957,0,448,108.928,343
3hwQhakFwm9soLEBnSDH17,Venice Bitch,Lana Del Rey,913,368,286,177,9,99,-13.031,0,294,77.826,312
3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,Lana Del Rey,968,215,203,585,5,923,-12.65,1,346,78.287,143
6OG05bPAwUuV3OMvy2Vy1P,Mariners Apartment Complex,Lana Del Rey,763,531,252,133,9,104,-12.765,1,28,76.054,159
5tyMJlMqaggzvuX7TtlrTe,Love song,Lana Del Rey,966,384,701,17,9,805,-16.512,1,367,63.425,288
2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,Lana Del Rey,814,294,337,414,6,0.14,-10.614,0,36,91.781,135
7oTE1KmtU2ml9zBhv9Reao,California,Lana Del Rey,761,449,0.41,0.0,9,631,-8.067,0,317,123.758,195
7vRfxLcDDwgYW2WTrtEgUV,The Next Best American Record,Lana Del Rey,616,569,354,2.75e-05,2,112,-9.862,1,315,108.083,118
6ERZ30cRjVWGtVLhczX9aL,The greatest,Lana Del Rey,939,443,226,201,2,0.14,-12.507,0,359,79.142,196
3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,Lana Del Rey,969,467,119,1.4e-06,2,973,-10.99,1,401,70.499,156
6x8g6DxglrzCSwKhv2Q1ee,Sweet,Lana Del Rey,959,305,241,185,0,158,-12.236,1,283,136.262,688
5nW4z3pfZgJAJ2QTCz9AIE,A&W,Lana Del Rey,632,429,239,389,10,116,-14.696,1,0.11,157.112,137
4fFqFgMDP9lY8tqEoArFGq,Judah Smith Interlude,Lana Del Rey,962,474,324,4.88e-05,9,231,-10.411,1,77,119.458,335
3MlEryrxCKZkcfX18ZLX96,Candy Necklace (feat. Jon Batiste),Lana Del Rey,0.87,391,0.14,432,11,917,-16.479,0,356,60.127,937
2JFVBojvTHpSZLoyowuZys,Jon Batiste Interlude,Lana Del Rey,984,0.23,0.31,604,9,685,-11.677,1,362,168.003,69
4VL310GGX3b2ixL3sV0Je8,Kintsugi,Lana Del Rey,984,419,904,48,9,243,-16.158,1,419,101.112,173
0Oqxt6JixieLHbwMfnJGWO,"Paris, Texas (feat. SYML)",Lana Del Rey,985,287,102,559,0,109,-17.529,0,334,170.253,198
4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),Lana Del Rey,385,335,0.44,251,9,115,-9.748,1,275,132.449,198
4Cg9XRHLP3s5ZiQaIdL4zW,Fishtail,Lana Del Rey,948,545,225,8.7e-05,3,0.26,-15.297,1,376,89.01,666
2Rlso2ZNV0PaWwUYeeBYxx,Peppers (feat. Tommy Genesis),Lana Del Rey,618,478,526,0.15,4,0.11,-11.762,0,152,156.838,369
4qUtC2BwFC154Ha8YQRrkk,How to disappear,Lana Del Rey,613,538,304,631,9,164,-11.79,1,352,78.997,65
55LnC7VuUvayQ3fW0CvDL6,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),Lana Del Rey,935,372,218,338,8,296,-10.367,1,302,79.81,803
1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Lana Del Rey,542,404,664,402,1,0.11,-6.698,1,407,107.747,949
0HEzuLLojblUOaUSdmJ9gl,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,751,441,326,168,0,0.12,-9.381,1,299,119.999,526
6IfPyMb0Sxptpx6jBUATOS,Old Money,Lana Del Rey,888,312,168,6.59e-06,10,147,-12.476,0,332,108.115,154
0fB77VOZ2FkQeKLv1DuEwp,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,964,0.49,104,0.0,4,162,-13.208,0,635,86.675,278
0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,Lana Del Rey,404,641,559,402,7,937,-11.132,0,355,144.982,523
1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),Lana Del Rey,969,0.34,245,992,9,633,-13.352,1,319,103.777,192
3KbOflJ5JqHWtmco4PiO3h,The Grants,Lana Del Rey,874,366,156,38,7,371,-12.394,1,352,121.457,131
79wgotDiVZml9PiTtNtYBA,Taco Truck x VB,Lana Del Rey,594,381,373,145,9,111,-12.206,0,598,157.911,397
7CuyDbvmIfYLPuRmdvjZh9,Nobody's Perfect,Madonna,288,0.63,605,11,7,73,-7.567,1,368,85.94,297
7hHqUAFN5ort3NXcz91fTA,Push,Madonna,151,631,0.72,1.27e-05,0,172,-6.251,1,621,96.008,717
3EdOkdjZAkSHfZJYPYJ78K,Skin,Madonna,339,572,806,832,8,681,-12.316,1,645,142.951,388
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,39,649,647,161,9,686,-7.695,0,452,125.02,405
2fzykVsO2Di5jnofUNX3YE,Music,Madonna,149,736,802,876,7,0.14,-8.527,1,663,119.854,871
0koDDu3iROFIM9eetHJtJU,Impressive Instant,Madonna,164,556,501,366,7,0.23,-10.267,1,502,123.975,0.46
1WhJtjou6uV9MP9xCpbGdG,Runaway Lover,Madonna,901,664,932,113,9,123,-5.983,1,66,137.898,0.48
7DQ5AJSHY0UGMoxrA4f3nv,I Deserve It,Madonna,391,613,0.39,62,7,877,-11.53,1,341,172.044,453
1yfmUYrqjMCICcOnHhriFt,Amazing,Madonna,368,563,842,472,0,101,-7.029,1,552,135.012,0.41
23EhTCPRTlLVM6VQUyh8bH,Don't Tell Me,Madonna,502,699,618,925,7,914,-7.338,1,594,99.965,679
4ohEI9gzIH5mSK6R6aUssT,What It Feels Like for a Girl,Madonna,201,0.67,627,161,8,154,-9.497,1,478,104.988,582
6SMKtnrZX1rAuChCu2W2UY,Paradise (Not for Me),Madonna,212,663,403,461,9,102,-11.252,0,385,143.671,0.34
3bce1jfYQ0yT3Y9PlitWd5,Gone,Madonna,185,0.61,381,2.45e-05,10,233,-8.757,0,25,60.937,343
1AQQ9DdpEemMVTHNz4eG9a,Get Together,Madonna,489,364,0.71,315,9,747,-7.428,0,972,123.902,284
55whbebR4olz2HHcRQa2kx,Sorry,Madonna,121,589,877,13,0,169,-6.229,0,46,132.971,443
44WTY1d9M86PEAgPZNeHHe,I Love New York,Madonna,718,0.61,894,722,9,516,-7.244,0,331,128.002,466
5HKcfvhCdIoZKzeQw2HgEe,Let It Will Be,Madonna,153,638,794,104,11,731,-6.656,0,414,129.995,441
2DuaKXVHCHSSTTeOnYSMG9,Forbidden Love,Madonna,398,596,752,144,6,385,-8.049,0,377,118.958,348
5hmRhU6fWzH0NjYmfhHjhp,Jump,Madonna,18,629,839,859,9,251,-7.061,1,899,118.979,449
2HXNn7MQBhecidoC4h6KgX,Isaac,Madonna,727,0.53,791,4.98e-06,9,189,-7.125,0,521,132.98,511
5uLLwUZfktjy3N2UorBwr8,Like It or Not,Madonna,159,703,661,846,10,111,-5.446,0,861,119.919,389
0beXeFEWUYYY13fYVHTtFk,Drowned World / Substitute for Love,Madonna,711,519,311,0.17,4,108,-12.156,1,403,139.91,135
5EozWxc0G7mMAHgQdGDlHm,Swim,Madonna,585,618,477,239,8,168,-12.823,0,347,100.488,195
4Fpsa3pYc3gozrxHRRPvR6,Ray of Light,Madonna,111,0.57,907,618,3,642,-7.822,1,302,127.183,0.7
6bZPQHvekmIFBZZB7nMB5X,Nothing Really Matters,Madonna,518,708,708,117,0,781,-6.933,1,383,116.892,253
5oqukcHWfqq7HGjyKwLX1y,Take a Bow,Madonna,417,568,366,3.39e-06,8,664,-8.854,1,258,79.98,311
0amQzI3QzlkNzlUQSLxGOP,Future Lovers,Madonna,124,543,865,649,2,872,-8.862,1,479,123.999,631
6eB4UdPtmFYzT8JEhKj5tt,Don't Stop,Madonna,227,733,789,622,4,618,-7.95,0,584,94.858,622
0u6SzAN3aBaI2v8d2GrFdG,Inside of Me,Madonna,128,706,514,247,1,678,-11.437,1,345,95.4,401
4Cna7QxOOTNnylVHLtShCi,Human Nature,Madonna,313,691,571,206,10,118,-7.737,0,347,92.528,641
5mAXJZc79Zqyclv01jCFtT,Forbidden Love,Madonna,254,599,506,6.15e-05,8,215,-9.83,0,343,74.996,504
0NaU4I4x6dGFBxaMoAFBow,Survival,Madonna,106,732,623,0.0,7,704,-9.004,1,334,94.994,736
15FcP9qwmIKqaD5NhfhNpu,Secret,Madonna,101,813,655,6.65e-05,1,146,-7.884,1,262,99.982,0.46
0R3yZfMz44HNbeALPc93XZ,I'd Rather Be Your Lover,Madonna,221,0.79,756,9.87e-05,11,114,-6.908,1,938,91.913,724
1dOXmR1VsGmkM9c72ka0je,Bedtime Story,Madonna,831,712,612,441,0,118,-12.74,1,441,112.028,526
1bldGtiBMkXpSCzAiH7j6r,Love Tried to Welcome Me,Madonna,226,694,486,161,6,241,-8.469,0,247,92.09,341
5vx8H6cFunr9wl2hhBIrvj,Sanctuary,Madonna,153,592,526,205,7,995,-12.471,1,741,170.321,416
2aGCEvfmDO7sqcQZHhq2lQ,How High,Madonna,175,659,604,34,6,669,-7.613,1,294,119.952,455
7crZfJQOb8QsLtn3LwwQLK,Candy Perfume Girl,Madonna,297,609,651,413,1,994,-11.054,0,451,97.12,0.37
3afv9TL8ixr4T9VbiKnrwe,American Pie,Madonna,348,631,734,0.0,5,135,-7.48,0,36,124.036,591
67NdrXnC8NiGfGWqzViGWA,Little Star,Madonna,486,445,602,866,1,133,-10.49,0,41,144.923,0.35
2KuNI576snW2Xlr1y8cMaW,Sky Fits Heaven,Madonna,723,526,0.57,707,10,106,-10.504,1,379,139.952,212
0gVwAMrq7nXQNYz39n0C6L,Shanti / Ashtangi,Madonna,583,638,0.77,835,11,117,-9.501,1,403,139.849,421
2II03llydk4YnkBBvoYB3B,Frozen,Madonna,661,601,617,148,1,149,-10.917,1,354,108.013,0.31
01VFDkHBNJcCNUjzD3flWg,The Power of Good-Bye,Madonna,391,468,544,741,5,175,-11.574,0,455,84.987,0.22
0koXhZM2nyHAJ6fmGWCprN,To Have and Not to Hold,Madonna,721,554,543,306,10,659,-12.417,0,356,88.035,656
2mG3ShZcT6xkKRvSrPJZus,Mer Girl,Madonna,929,329,175,545,4,106,-17.667,1,476,98.38,0.16
0Kn7x5iCYCPBZdpOx55nnX,Bye Bye Baby,Madonna,873,757,612,849,11,926,-9.986,0,356,108.619,431
2QFDd2aRBuIKakvu2A0veP,Why's It so Hard,Madonna,247,612,617,493,1,967,-9.079,1,382,80.937,238
4eMLyB1mc7onYLdoG8YSXG,Erotica,Madonna,576,639,676,434,11,0.26,-11.168,0,61,101.957,231
7CU88LgrMsY2FgNzTlg4vI,Fever,Madonna,663,778,727,193,7,923,-10.296,1,523,115.939,0.55
5Roo8xy0qjRppfwmSWWXQF,Deeper and Deeper,Madonna,613,658,818,0.28,7,336,-7.09,0,266,119.944,391
7ENlXau6NFNVaWU0hP7lbx,Where Life Begins,Madonna,257,687,716,287,2,113,-10.745,1,351,99.983,0.83
6q3mC1xoekMksBooWPvmNF,Bad Girl,Madonna,211,645,484,3.98e-06,11,495,-11.233,0,396,146.898,521
5kSWuFuOYi6hwqtHACANEm,Waiting,Madonna,187,745,622,277,10,731,-8.164,0,39,95.766,746
2iqN2cOptSHE6DZwk8MHIm,Thief of Hearts,Madonna,448,809,656,385,0,622,-8.479,1,318,117.95,461
3oVSwRxT8LX7c1fmnrWZwJ,Words,Madonna,933,711,708,608,1,114,-9.277,1,296,116.252,0.52
2htJSx3C0xF5CxMEjtZaXD,Rain,Madonna,64,594,0.61,153,10,214,-11.376,1,269,92.487,165
0Arh8PQzGKq14Ri1d25Fen,In This Life,Madonna,561,493,449,267,8,183,-10.437,0,276,146.362,852
6ANBq3oB9hCXit5P5A7Lu9,Secret Garden,Madonna,213,343,469,774,4,737,-12.144,0,732,75.579,555
