spotify_id,nome,artista,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
3hYtvPSovBfIytGGydzJsZ,Alcohol,Gal Costa,0.115,0.819,0.821,0.0002,7,0.0442,-7.642,1,0.0749,95.406,0.81
6ZDeDQJigiJKLycoQPBpP8,Cabelos e Unhas,Gal Costa,0.732,0.532,0.204,0.000734,9,0.111,-12.523,1,0.0409,109.799,0.189
0KElX3To4dTGWY2X2jNSkE,Puro Sangue (Libelo do Perdao),Gal Costa,0.0182,0.571,0.778,0.0,6,0.151,-6.033,1,0.0446,94.017,0.337
5TD43VdJyopI5TjL99Bhd9,Realmente Lindo,Gal Costa,0.542,0.668,0.756,0.00524,4,0.131,-8.701,1,0.0508,191.915,0.876
2PrQvJ8escbS6yi1O8hhMm,Viagem Passageira,Gal Costa,0.736,0.529,0.373,1.9e-06,4,0.112,-8.237,1,0.0271,113.928,0.107
0bzlJXZSEE7t6yiUc4bZpH,Dentro da Lei,Gal Costa,0.638,0.843,0.677,2.64e-05,3,0.101,-7.379,1,0.0558,85.035,0.563
00KSE5ykn5smPjybFNYp16,Minha Mae,Gal Costa,0.81,0.397,0.321,3.96e-05,0,0.113,-9.548,1,0.0367,75.583,0.183
2No6YfPPezL7XpfT4ZfdDN,Mae de Todas as Vozes,Gal Costa,0.0871,0.506,0.528,1.55e-05,10,0.354,-6.792,1,0.0311,186.525,0.491
4H3FbLpaXUXCm9Yp9g29QV,Abre-Alas do Verao,Gal Costa,0.221,0.731,0.722,0.019,7,0.204,-6.251,1,0.0273,121.976,0.842
5Zzf9ZKtAD8NumRKSMZS1s,Sem Medo Nem Esperança,Gal Costa,0.0208,0.682,0.538,0.00416,0,0.287,-8.201,1,0.0288,120.106,0.775
4MVLcUKQPeQ5xdILnFqhka,Jabitaca,Gal Costa,0.353,0.71,0.361,6.23e-05,2,0.115,-11.765,1,0.0385,121.958,0.685
2D5DLxPGRhGRGagzVOMqkw,Estratosferica,Gal Costa,0.231,0.786,0.528,0.00439,9,0.144,-10.217,0,0.0707,107.992,0.883
0yzDKlpEFOq6MTa7q6rrIG,Ecstasy,Gal Costa,0.408,0.846,0.485,8.02e-05,0,0.0764,-11.45,1,0.0567,134.009,0.471
48p7KUdbv2wcV9ahenKcWl,Dez Anjos,Gal Costa,0.935,0.582,0.29,0.0188,10,0.132,-13.264,1,0.0335,144.031,0.0748
0owisQCyzZRYeoY6vSDWg4,Espelho D'agua,Gal Costa,0.665,0.545,0.25,0.000356,9,0.101,-12.479,0,0.0315,103.377,0.0551
50c0knPGjaJAuE4hRg28Qq,Quando Voce Olha Pra Ela,Gal Costa,0.454,0.761,0.59,0.00933,10,0.0926,-10.274,1,0.0449,158.053,0.895
1e4CChuVVZQnYzv8xVOba3,Por Baixo,Gal Costa,0.212,0.806,0.703,0.00532,7,0.105,-10.691,1,0.0737,103.94,0.838
7q0IYsFahiplHOfa5fjF4z,Casca,Gal Costa,0.262,0.692,0.722,0.0499,5,0.158,-8.988,0,0.0273,137.94,0.918
3naKn18ym9Dwg9bSE4Tqw2,Atimo de Som ,Gal Costa,0.766,0.577,0.547,0.0171,0,0.11,-8.395,1,0.0583,179.999,0.475
61vVI0WiHEGaoTX8Eve2zd,Vou Buscar Voce Pra Mim ,Gal Costa,0.845,0.732,0.64,0.00573,11,0.104,-10.331,0,0.0747,167.808,0.732
4XcQgo08JXbqYE1v9ccRiK,Muita Sorte,Gal Costa,0.225,0.847,0.729,0.0,1,0.178,-8.956,0,0.138,101.977,0.506
7oP2vdOz7j44d5oDty76lh,Amor Se Acalme,Gal Costa,0.732,0.795,0.342,0.0,4,0.0677,-11.945,0,0.0312,106.046,0.413
1FTEDDvf7ruml5nU1t5zAg,Anuviar,Gal Costa,0.322,0.486,0.344,0.00799,2,0.174,-10.058,1,0.0492,170.19,0.453
06nZ4sw8hnweWPR3fBikkL,Voce Me Deu,Gal Costa,0.814,0.631,0.26,0.094,2,0.104,-12.969,1,0.0315,112.006,0.155
7bpgY7msaPM0N9r7r9SJsN,Ilusao a Toa ,Gal Costa,0.548,0.654,0.38,0.000134,9,0.136,-11.464,1,0.03,78.053,0.263
3keZP9msBTP7DhCMT3L2D2,Autotune Auterotico,Gal Costa,0.608,0.689,0.309,9.46e-06,3,0.362,-13.403,1,0.0616,96.154,0.407
2y1EUXRim7KkzH9rrmcdm2,Neguinho,Gal Costa,0.549,0.816,0.506,0.0192,9,0.439,-12.739,0,0.0646,109.93,0.26
2tVy7vsdlwdWJ2D0lYFZK3,Tudo Doi,Gal Costa,0.682,0.624,0.222,0.0,2,0.211,-14.852,1,0.211,94.657,0.121
5J5310S7YNOMn9u6SEy44Y,Madre Deus,Gal Costa,0.527,0.408,0.42,5.11e-05,3,0.162,-15.643,0,0.0605,75.723,0.196
1Cz4KWGACNzXNn7UDLWm3Z,Recanto Escuro,Gal Costa,0.701,0.643,0.231,0.0135,7,0.125,-17.991,0,0.73,141.107,0.425
3A8ZCorEKWZPfTdl72Es8g,Cara Do Mundo,Gal Costa,0.64,0.78,0.342,0.0782,1,0.288,-11.369,1,0.0561,115.804,0.414
3BAcIeNa1Mk3dwtykJ97Eo,O Menino,Gal Costa,0.0518,0.649,0.486,0.00936,5,0.105,-11.66,1,0.0331,139.869,0.196
7yAxIXGYUCalsO5mFaQUkq,Mansidao,Gal Costa,0.75,0.704,0.269,0.00228,0,0.0819,-18.293,0,0.0657,139.997,0.469
5gncHpCOlxUr7M580ZAk4O,Sexo E Dinheiro,Gal Costa,0.092,0.599,0.183,0.0,9,0.0882,-15.273,0,0.0294,77.853,0.153
0srylMsietpFvRizdsfhPS,Miami Maculele,Gal Costa,0.385,0.857,0.484,0.000379,4,0.432,-11.102,0,0.208,126.112,0.804
1SxNHQSrK1U9d4gZ866LBX,Segunda,Gal Costa,0.727,0.552,0.234,0.0328,0,0.115,-16.328,1,0.0469,80.029,0.249
3z0VsIqM5LtZelkyrLEb7G,Never Gonna Give You Up / Abalou ,Ivete Sangalo,0.457,0.54,0.951,0.000816,1,0.404,-6.122,0,0.119,150.045,0.626
1Z1XFWR9jucE8mmxkEP7tP,Nao Quero Dinheiro (So Quero Amar) ,Ivete Sangalo,0.368,0.539,0.959,0.0,7,0.691,-7.097,1,0.188,149.99,0.418
2Fbcy5UiPifNNi25DtdPIi,Berimbau Metalizado ,Ivete Sangalo,0.347,0.692,0.938,1.51e-05,11,0.983,-6.689,0,0.0772,90.0,0.808
72k3AHRLMfr00Ze0WIHxQW,Corazon Partio - Live,Ivete Sangalo,0.67,0.374,0.852,0.0,5,0.775,-7.333,1,0.0804,86.023,0.629
6jMBGpQwWgdWwmh4il3NVK,Nao Me Conte Seus Problemas ,Ivete Sangalo,0.567,0.64,0.915,0.000199,5,0.977,-7.739,0,0.0977,109.967,0.597
2NTomSh86Fy6iHf4DSf49g,Nao Precisa Mudar ,Ivete Sangalo,0.577,0.529,0.828,1.47e-05,0,0.467,-7.118,1,0.0362,90.048,0.675
3erc3xrLgqK9fegOBAFZKw,Isso Nao Se Faz,Ivete Sangalo,0.0722,0.643,0.613,4.61e-06,9,0.097,-7.296,0,0.0291,136.054,0.433
6w73nWfw1WvYMVj4jGiLDe,No Brilho Desse Olhar,Ivete Sangalo,0.0247,0.547,0.724,0.0,1,0.228,-6.996,1,0.0403,96.149,0.567
53JAQ5cTqDCakMAniUjcRC,Balancando Diferente,Ivete Sangalo,0.118,0.755,0.908,0.000345,0,0.116,-5.649,1,0.0426,110.003,0.794
65j3soE7ndZAMaJMLe6GoV,So Nos Dois,Ivete Sangalo,0.0703,0.675,0.945,0.000343,10,0.253,-5.236,0,0.0511,124.0,0.759
4z0sKqCz6oOeknnxMId5AG,So Num Sonho,Ivete Sangalo,0.54,0.561,0.557,0.0,2,0.229,-6.507,1,0.0262,133.822,0.186
7DT7lcTZBDge2qfzPKg9LJ,Delira Na Guajira,Ivete Sangalo,0.33,0.704,0.87,0.0,0,0.192,-5.096,0,0.0347,147.021,0.941
2WU2YyhtHu3oXBrMwOiYSQ,Real Fantasia,Ivete Sangalo,0.066,0.622,0.891,0.0,6,0.0483,-5.353,0,0.062,166.072,0.717
5EybGru1QEuwXMDFjBoOCT,Me Levem Embora,Ivete Sangalo,0.952,0.336,0.262,0.003,5,0.124,-11.462,1,0.0305,86.922,0.255
7pWW81i3iKUqNPrVV99wCK,Eu Nunca Amei Alguem Como Te Amei,Ivete Sangalo,0.334,0.646,0.545,1.64e-05,10,0.177,-7.817,1,0.0244,132.006,0.204
1GL59ECaARDtGYRcFPAz2o,Dancando,Ivete Sangalo,0.159,0.84,0.818,2.91e-05,11,0.0648,-5.457,0,0.073,114.039,0.824
2mxOEuYmgKVxUopp1hFxV0,Qui Bele,Ivete Sangalo,0.241,0.61,0.968,0.0,5,0.867,-5.144,0,0.155,150.054,0.716
0ITuYOPXILRdfMovdjwfPI,Brasileiro,Ivete Sangalo,0.164,0.515,0.989,9.97e-05,6,0.0795,-5.754,1,0.185,138.787,0.132
7c5ABhymTi0uT61a1eynjn,Festa / Sorte Grande ,Ivete Sangalo,0.00594,0.575,0.936,0.000127,2,0.971,-5.484,1,0.0785,148.028,0.545
6ZSMAODYXf8rPUXktvvDOh,Na Base Do Beijo ,Ivete Sangalo,0.216,0.518,0.962,0.0,6,0.521,-5.162,1,0.217,158.088,0.51
71UV2drV7lEjS6p4Qu316j,Acelera Ae (Noite Do Bem),Ivete Sangalo,0.0179,0.617,0.978,5.94e-05,1,0.968,-4.195,1,0.12,139.983,0.452
5tf5sk7EzxDzC8yU0HHOss,Cade Dalila,Ivete Sangalo,0.0824,0.352,0.921,0.0,1,0.83,-5.045,1,0.155,172.359,0.486
1YXIwJMwyNzpfeDjbNpuXv,Flores (Sonho Epico),Ivete Sangalo,0.0752,0.512,0.949,0.0,0,0.898,-4.964,1,0.208,170.209,0.474
63QK8IGfyBepxHKPgDA9GA,Desejo De Amar,Ivete Sangalo,0.106,0.591,0.974,0.0,4,0.928,-4.729,0,0.153,172.886,0.418
04tq46OmNGxlTXSooi5hyq,Darte,Ivete Sangalo,0.463,0.633,0.806,0.0,7,0.927,-5.327,0,0.0964,98.03,0.471
3VSAAasWUy69PgX19tsWUx,Pra Falar De Voce,Ivete Sangalo,0.436,0.639,0.941,4.64e-05,5,0.948,-5.445,1,0.117,158.024,0.723
2LJj9BXps4Sk1hPpAfsvaM,Human Nature,Ivete Sangalo,0.295,0.579,0.887,0.0,5,0.767,-4.941,1,0.0564,92.918,0.609
4Ls8GUAMWMadyU2bWCyocz,Me Abraca Medley,Ivete Sangalo,0.546,0.491,0.915,0.0,9,0.86,-6.157,1,0.116,113.115,0.255
2pQdBjAvy1uQCftZ74NSPo,Where It Begins,Ivete Sangalo,0.247,0.544,0.933,1.77e-05,6,0.87,-4.985,1,0.0556,104.989,0.529
4NIss4KWIchNRtl6nczMh4,Meu Segredo,Ivete Sangalo,0.318,0.634,0.87,0.00116,8,0.386,-5.742,0,0.0661,82.033,0.613
1lvAO9CiPHVfvpKjFYWW4y,Berimbau Metalizado,Ivete Sangalo,0.182,0.719,0.948,6.64e-06,11,0.617,-5.036,0,0.103,93.974,0.676
6BHXoRwNkMvZKk27V4cldT,Pensando Em Nos Dois,Ivete Sangalo,0.481,0.595,0.922,3.08e-06,2,0.924,-5.478,1,0.202,98.01,0.434
3zzaLXhF9f5pr8V20pfycx,Easy,Ivete Sangalo,0.669,0.509,0.607,0.000122,0,0.843,-7.003,0,0.0293,133.223,0.198
425t0725gK1NOjZgdKUXoR,Ahora Ya Se,Ivete Sangalo,0.193,0.413,0.732,0.0,0,0.949,-5.516,1,0.0331,173.712,0.317
623wkDwbgPqhXPTFmrMbsI,Ilumina ,Ivete Sangalo,0.306,0.607,0.93,0.0,2,0.98,-6.355,1,0.0931,94.008,0.754
6Oxtjoy16x6u0pSGzAcQjr,Vejo O Sol E A Lua,Ivete Sangalo,0.222,0.733,0.846,0.0,9,0.231,-5.049,1,0.048,93.978,0.856
3y2feYoRGwOLqRm9TDgPkv,Puxa Puxa,Ivete Sangalo,0.135,0.753,0.806,1.71e-06,11,0.0601,-5.26,1,0.0488,104.038,0.867
6K8w0i3YFNxWqOUoUqPgaV,Dancando,Ivete Sangalo,0.133,0.847,0.825,0.000298,7,0.0698,-5.07,1,0.0688,114.004,0.86
342WZ6jL96qTrTrUMzJSbS,No Meio Do Povao / Citacao: Depois Que O Ile Passar,Ivete Sangalo,0.105,0.76,0.884,1.44e-05,8,0.0599,-4.699,1,0.0421,93.994,0.918
1AUW7NshwVGPAwW0CpPXmL,Essa Distancia,Ivete Sangalo,0.0128,0.659,0.776,3.48e-05,11,0.0651,-5.348,0,0.0367,138.066,0.846
4jKVvDozPlzqFTzJoqvI3m,A Galera ,Ivete Sangalo,0.501,0.677,0.898,0.00219,11,0.501,-6.185,1,0.0532,125.852,0.962
4BxitSY7F9pdfq4B2qC4I6,Citacao: e Dificil / Chorando Se Foi (Llorando Se Fue) / Preta ,Ivete Sangalo,0.272,0.608,0.948,0.0129,2,0.838,-5.457,0,0.0518,127.983,0.831
0989mSE1CqgEmRekhhDHPL,Bota Pra Ferver ,Ivete Sangalo,0.0368,0.484,0.948,0.00495,0,0.988,-6.113,0,0.0864,172.021,0.721
2JCJo2D4iPQYZejfeUmYBj,Quando A Chuva Passar - Live,Ivete Sangalo,0.621,0.445,0.636,6.31e-06,9,0.961,-8.773,0,0.0337,75.014,0.327
2Dy5jQWeUq63l0DFMjk5qR,Deixo ,Ivete Sangalo,0.625,0.494,0.709,4.76e-05,1,0.699,-8.782,1,0.0336,80.033,0.501
3kw8L1DTHXvK9EKezZisQ4,Nao Vou Ficar ,Ivete Sangalo,0.209,0.659,0.91,0.001,7,0.93,-5.989,1,0.0891,100.04,0.621
57R1ZYonOLmq8UQnrk6vcq,Nosso Sonho / Conquista / Poder - Medley/Live,Ivete Sangalo,0.158,0.646,0.862,0.0,0,0.828,-8.199,1,0.0335,134.041,0.882
4S0qALW1vuLPiGiWGMh0oV,Vem Meu Amor / Nossa Gente (Avisa La) ,Ivete Sangalo,0.351,0.54,0.821,0.0,11,0.986,-8.836,0,0.128,164.474,0.741
2oh9IhwPLdMxtMmyKFZNcj,Flor Do Reggae ,Ivete Sangalo,0.121,0.614,0.791,1.78e-05,1,0.699,-8.774,1,0.0459,164.454,0.811
3Oz2ATj3mLwmWxxSRfF6zz,Carro Velho ,Ivete Sangalo,0.242,0.484,0.916,2.37e-06,11,0.853,-8.051,0,0.385,170.727,0.334
0ErzvgPs50SY7hTdOuM8hf,To Na Rua ,Ivete Sangalo,0.147,0.467,0.837,0.0,11,0.435,-9.206,0,0.252,172.487,0.396
"0tJLdEUX62lwlG6H87DHTO,""Empurra, Empurra "",Ivete Sangalo,0.145,0.551,0.886,0.0,2,0.982,-8.246,1,0.169,175.532,0.737"
3PGWF5SbnOfilzGb505vwN,Chica Chica Boom Chic ,Ivete Sangalo,0.277,0.728,0.84,5.54e-05,7,0.771,-8.167,1,0.0597,106.317,0.779
5jrWBkRdP2Skh2A1HTX3JX,So Pra Me Ver ,Ivete Sangalo,0.398,0.724,0.863,0.0,4,0.662,-8.563,0,0.103,116.356,0.666
4qPCEJ3WOxnTEY8yy2BhWQ,Festa ,Ivete Sangalo,0.353,0.658,0.882,1.03e-06,7,0.942,-8.191,1,0.148,142.062,0.567
7lmR92qnBmn24Nykw8dCYI,Astral ,Ivete Sangalo,0.237,0.643,0.837,2.67e-05,0,0.679,-8.424,1,0.0952,114.3,0.594
38D6jO7JDx9nOB7KVNwr64,Faz Tempo ,Ivete Sangalo,0.488,0.641,0.632,0.0,9,0.923,-9.681,1,0.0459,90.305,0.521
2rVX5xmlOcjKY9dNSRrWM5,A Lua Q Eu T Dei ,Ivete Sangalo,0.652,0.48,0.526,6.26e-06,0,0.971,-9.586,0,0.0386,120.402,0.274
2oUFcJMAqhMSwWCQdrkEdp,Se Eu Nao Te Amasse Tanto Assim ,Ivete Sangalo,0.636,0.432,0.419,0.0,2,0.968,-10.644,1,0.0286,100.043,0.302
0asXoy7dl9blYrWdO1m7TJ,De Ladinho ,Ivete Sangalo,0.453,0.661,0.795,0.0,9,0.905,-8.533,1,0.0796,104.273,0.59
2mmlqcQfh09vAEYPsexV1K,Perere ,Ivete Sangalo,0.224,0.538,0.84,0.0,10,0.9,-7.623,0,0.23,172.527,0.545
3tiaYeDUENdQXkSy9kpqAB,Canibal ,Ivete Sangalo,0.385,0.58,0.901,0.0,7,0.755,-7.495,1,0.286,172.391,0.442
4lEymc6FBa8fAdY0ouQq75,Pan Americana ,Ivete Sangalo,0.62,0.435,0.658,0.0,1,0.756,-10.681,0,0.212,147.469,0.66
1gsQwdI6ypBnFFZEyH6mtV,Chao Da Praca ,Ivete Sangalo,0.433,0.546,0.722,0.0,9,0.94,-11.453,0,0.317,161.996,0.424
3H1Ld6NUiVKzfB4QCnePS9,Desperdicou ,Ivete Sangalo,0.589,0.679,0.808,0.0,6,0.976,-9.501,1,0.0651,103.935,0.71
3kLTtSt4YY4aTztR7u3Uyb,Colecao ,Ivete Sangalo,0.676,0.413,0.239,4.99e-05,7,0.962,-18.155,1,0.0406,127.299,0.215
0Y5Z2yK58TH8xz7fQYhNeb,Levada Louca ,Ivete Sangalo,0.0123,0.518,0.719,0.000289,11,0.742,-10.798,0,0.119,172.044,0.488
4GxKaxGne8yZAT3DEC0qVR,Pais Tropical / Arere / Taj Mahal ,Ivete Sangalo,0.215,0.533,0.947,4.88e-06,4,0.928,-6.351,1,0.156,172.951,0.607
1z1NRMpt1YmaEHxmBpHOBb,Completo - Live,Ivete Sangalo,0.781,0.432,0.501,0.0,9,0.689,-8.513,1,0.0355,160.348,0.37
19n5IEk5Spg5qearFSCi4a,Dengo de Amor - Live,Ivete Sangalo,0.504,0.515,0.875,9.35e-05,7,0.366,-5.694,1,0.0702,126.66,0.906
15npfKQYgJ0cgZDqyB3RyY,Sorte Grande ,Ivete Sangalo,0.0951,0.519,0.886,3.35e-05,4,0.74,-7.931,0,0.105,148.465,0.42
5lBweAA2AT4ZQ07DPHBMqR,Arere ,Ivete Sangalo,0.365,0.488,0.841,0.0,11,0.978,-11.903,1,0.119,169.923,0.43
3XFcR5aTojLGMMSsIKeHTx,Eva (Eva) / Alo Paixao / Beleza Rara ,Ivete Sangalo,0.182,0.578,0.895,4.34e-06,11,0.701,-8.07,0,0.103,102.367,0.37
678HLtE99TsJutCHY3lxQw,ultimo Pau De Arara,Ivete Sangalo,0.376,0.707,0.949,0.0,0,0.117,-3.049,1,0.0505,114.121,0.805
0tzd3O3nxmqsL7DRGQzSkB,Pan Americana,Ivete Sangalo,0.348,0.754,0.809,0.00136,1,0.0678,-7.172,0,0.0924,147.018,0.779
66TBNORp1Vk3iTkk0gwBMw,Faz Tempo,Ivete Sangalo,0.35,0.736,0.671,2.79e-05,9,0.151,-5.559,1,0.0504,90.023,0.815
2t2Tosar26XSc0Wf3JniPn,Natural Collie,Ivete Sangalo,0.0513,0.852,0.372,0.32,1,0.0833,-11.148,0,0.0399,135.062,0.329
7K9wXvqpmDkcnfDXZR8XhJ,Retratos E Canções,Ivete Sangalo,0.467,0.71,0.5,0.0666,5,0.107,-10.057,1,0.0417,80.024,0.679
7dAYRVtICDPbqLm78ansMD,Devagar E Sempre,Ivete Sangalo,0.148,0.788,0.733,0.0445,9,0.335,-5.015,1,0.0563,100.074,0.688
5XFcSRMjtLq7tamU5EUYxc,Vai Dar Certo,Ivete Sangalo,0.527,0.885,0.841,0.031,4,0.13,-8.042,0,0.0836,98.027,0.932
5BLFvFbPRqVNU1jJ8eMHlO,Azul Da Moda,Ivete Sangalo,0.232,0.736,0.9,0.000245,6,0.0251,-5.616,1,0.102,152.091,0.887
"2RIe6OVjgv8Q0Y0qVSnNWU,""Você E Eu, Eu E Você (Juntinhos)"",Ivete Sangalo,0.0875,0.84,0.875,0.0457,6,0.104,-9.256,0,0.0623,128.033,0.798"
3suTVzqKwhWMMCn80lk3is,Somente Eu E Você,Ivete Sangalo,0.824,0.515,0.276,9.07e-05,0,0.166,-10.444,0,0.0249,95.932,0.142
0MOfiQMp8su2saEYjOjCzs,Taxi Lunar,Ivete Sangalo,0.129,0.636,0.907,0.0,11,0.334,-1.864,0,0.0313,149.862,0.886
0rTKvHvxhM7q7X4ULc5PgM,Vem Meu Amor,Ivete Sangalo,0.349,0.677,0.87,0.0,1,0.0573,-2.217,0,0.0711,169.985,0.962
5HiLGMwxrKUXLsUBLHuBq6,Flor Do Reggae / Mega Beijo - Medley,Ivete Sangalo,0.171,0.681,0.853,1.11e-06,6,0.119,-2.919,1,0.132,170.019,0.853
6YiEJpTX32QXCmwumOPZ0p,Eu So Quero Um Xodo,Ivete Sangalo,0.225,0.634,0.95,0.0,11,0.307,-2.762,1,0.0488,113.808,0.896
4fjLx1gIICEaTeDvsIMZtj,Esperando Na Janela,Ivete Sangalo,0.195,0.618,0.763,0.0,7,0.125,-3.159,1,0.0388,165.97,0.953
0lMdQLOSHfVx0WN44Be7gu,O Chevete Da Menina,Ivete Sangalo,0.263,0.74,0.969,0.0,2,0.122,-3.0,1,0.0402,100.032,0.928
6CQjRAZTQiENHF7fiFsybp,Dona Da Minha Cabeça,Ivete Sangalo,0.287,0.665,0.852,0.0,7,0.341,-2.539,1,0.0509,75.028,0.84
3oPK9Wh4DkEuv8aqQKxOdP,Chorando E Cantando,Ivete Sangalo,0.169,0.574,0.883,4.98e-06,4,0.407,-2.821,0,0.0408,75.125,0.63
7dXnB9cq4JrY28THlHb694,Brasileiro,Ivete Sangalo,0.172,0.789,0.904,0.000425,2,0.106,-6.028,1,0.0896,135.042,0.759
1CAjaXBSKr0LbmBZ4RKMYI,Ritmo Gostoso,Ivete Sangalo,0.228,0.823,0.921,0.007,11,0.0983,-6.081,0,0.0864,128.019,0.818
2IXiZtz7EVJpsyZwoxBy6K,Sorte Grande,Ivete Sangalo,0.165,0.737,0.842,0.00468,2,0.143,-5.234,1,0.0596,142.025,0.965
4qYixB21e1Qfd7njIlnnyF,Verdadeiro Carnaval,Ivete Sangalo,0.311,0.8,0.827,0.0044,11,0.0786,-5.99,0,0.0644,98.049,0.815
4OhCJCq9qP0FMOL19bEtGU,Só Pra Me Ver,Ivete Sangalo,0.328,0.881,0.824,3.78e-05,2,0.0501,-7.714,1,0.0745,112.124,0.715
16ugUbHlThxYSK7gwY1OP8,Me Deixe Em Paz (Can You Read My Mind),Ivete Sangalo,0.267,0.684,0.838,0.0,7,0.0595,-6.94,0,0.204,195.445,0.781
5Nn4v1rYnY0WvJWg4NKO9h,Rosa Roseira,Ivete Sangalo,0.428,0.71,0.892,2.4e-06,7,0.0576,-4.892,1,0.122,150.877,0.631
0CbDHqNoKr8HM0eXenst4P,Tanta Saudade,Ivete Sangalo,0.326,0.831,0.771,7.58e-06,11,0.107,-6.743,0,0.0783,124.443,0.918
4C5EI8PXIVyFHUDBD16PdC,Pererê / Citação Musical: Saci,Ivete Sangalo,0.16,0.7,0.846,0.0,5,0.935,-5.434,0,0.196,166.887,0.723
4N9fwvcNBaUL0O6zTpXMqX,A Lua Q Eu T Dei,Ivete Sangalo,0.644,0.609,0.409,3.84e-05,10,0.104,-8.998,1,0.028,120.127,0.183
3NXcRDCn9AKRSWSwCeVMFX,Balanço Black,Ivete Sangalo,0.408,0.86,0.868,0.0,8,0.0573,-6.939,1,0.0527,102.677,0.876
0BZCotXfXpPEdv8h2zWIcc,Postal,Ivete Sangalo,0.631,0.776,0.314,5.46e-05,10,0.0684,-12.112,0,0.036,138.942,0.39
3esY1Xgg3zhLx3PZwsqjfv,Bug Bug Bye Bye,Ivete Sangalo,0.427,0.815,0.737,0.0,4,0.57,-6.611,1,0.0352,146.711,0.968
72jTXKGSxhyvTvZYxMHAls,Beat Beleza,Ivete Sangalo,0.391,0.798,0.914,0.0038,1,0.128,-6.314,1,0.0505,128.784,0.91
3VN0KxCqTYtYrz8NBMxGsr,Vira Vira,Ivete Sangalo,0.333,0.765,0.902,0.0,5,0.332,-5.074,0,0.0722,100.633,0.874
3haQVg440h0xmPQyJqhrME,Quer Que Eu Vá,Ivete Sangalo,0.238,0.846,0.695,7.92e-06,0,0.0442,-6.944,1,0.0285,131.735,0.963
4yKfA6OTgDERkfGIDgGlXl,Meu Abraço,Ivete Sangalo,0.75,0.807,0.342,2.1e-06,9,0.164,-8.873,1,0.0305,120.807,0.238
3RDkiysLZhBpVKlGDW4Hk4,Romance Muito Louco,Ivete Sangalo,0.512,0.688,0.672,0.0,7,0.288,-6.954,0,0.0431,144.706,0.793
"6qiLKAxcu51O1xvbhsMM3b,""Empurra, Empurra"",Ivete Sangalo,0.242,0.7,0.913,3.08e-06,2,0.321,-4.737,1,0.0755,176.178,0.818"
3uUCgL0cbSd0isnqhHCm1f,Off To The Races,Lana Del Rey,0.0621,0.399,0.721,0.00282,4,0.278,-5.562,0,0.0523,160.125,0.113
7LQKuOaqJrNgVIGLFnfvdn,Million Dollar Man,Lana Del Rey,0.484,0.382,0.589,0.0,6,0.131,-5.991,1,0.0359,65.627,0.511
1Yfgbr2kZrb3u0NP8ioyuk,American,Lana Del Rey,0.535,0.397,0.585,0.000438,7,0.0976,-6.518,1,0.0359,143.983,0.18
302ZEWd1TDXvA4PLz0UQhj,24,Lana Del Rey,0.782,0.284,0.372,0.000183,8,0.103,-9.821,0,0.0356,98.181,0.0853
6ayKgleoMF26lvU1Z7wVm7,Cruel World,Lana Del Rey,0.274,0.33,0.507,4.65e-06,5,0.122,-6.368,0,0.0339,122.164,0.177
1y3r6RXiJZNBV1EI0NggpS,Ultraviolence,Lana Del Rey,0.278,0.144,0.541,1.01e-05,0,0.101,-7.076,1,0.038,79.262,0.0899
4VSg5K1hnbmIg4PwRdY6wV,Shades Of Cool,Lana Del Rey,0.554,0.262,0.482,0.0161,2,0.244,-6.863,0,0.0302,137.918,0.0878
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,0.222,0.428,0.626,8.22e-05,4,0.277,-6.639,0,0.0339,86.02,0.379
0fBSs3fRoh1yJcne77fdu9,Video Games,Lana Del Rey,0.811,0.236,0.249,1e-06,6,0.087,-9.595,0,0.0348,72.847,0.181
2vtmY2mSccRzKGjtcHSzI3,Diet Mountain Dew,Lana Del Rey,0.276,0.595,0.696,0.0,10,0.411,-5.921,0,0.0417,88.013,0.533
4RyK6N4IQ85xxLgguQAFH5,Blue Jeans,Lana Del Rey,0.418,0.558,0.837,0.0,3,0.0821,-4.405,1,0.0633,117.963,0.488
4X5zaUdlRhvBWYnyQIKmH8,Honeymoon,Lana Del Rey,0.953,0.169,0.269,0.00828,5,0.111,-13.265,0,0.036,74.847,0.173
34rRFl0bz9PocxWuO2ca5J,Music To Watch Boys To,Lana Del Rey,0.713,0.4,0.494,0.000334,1,0.238,-8.04,0,0.0367,132.016,0.134
44JxL1qNXXQYniZ5T3MUs9,Terrence Loves You,Lana Del Rey,0.975,0.296,0.25,0.0187,7,0.0988,-10.088,1,0.0314,102.031,0.0898
5R65WfxdtxpTNSIloTfIdM,God Knows I Tried,Lana Del Rey,0.846,0.398,0.428,0.0338,5,0.185,-8.292,0,0.0275,81.017,0.111
3sYDVtqO35oRSOIMx7dOqR,Freak,Lana Del Rey,0.269,0.287,0.43,0.000579,5,0.32,-10.014,0,0.033,93.984,0.109
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,Lana Del Rey,0.544,0.282,0.464,0.215,11,0.111,-11.112,0,0.0533,148.345,0.0596
14Oj2lH9MMI761zeGgnsyR,Burnt Norton - Interlude,Lana Del Rey,0.9,0.28,0.304,0.806,8,0.135,-18.57,1,0.0359,85.765,0.523
