spotify_id,nome,artista,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2aGCEvfmDO7sqcQZHhq2lQ,How High,Madonna,175.0,659.0,604.0,34,6,669.0,-7.613,1,294.0,119.952,455.0
2QFDd2aRBuIKakvu2A0veP,Why's It so Hard,Madonna,247.0,612.0,617.0,493,1,967.0,-9.079,1,382.0,80.937,238.0
7CU88LgrMsY2FgNzTlg4vI,Fever,Madonna,663.0,778.0,727.0,193,7,923.0,-10.296,1,523.0,115.939,0.55
0koXhZM2nyHAJ6fmGWCprN,To Have and Not to Hold,Madonna,721.0,554.0,543.0,306,10,659.0,-12.417,0,356.0,88.035,656.0
3oVSwRxT8LX7c1fmnrWZwJ,Words,Madonna,933.0,711.0,708.0,608,1,114.0,-9.277,1,296.0,116.252,0.52
6ANBq3oB9hCXit5P5A7Lu9,Secret Garden,Madonna,213.0,343.0,469.0,774,4,737.0,-12.144,0,732.0,75.579,555.0
55whbebR4olz2HHcRQa2kx,Sorry,Madonna,121.0,589.0,877.0,13,0,169.0,-6.229,0,46.0,132.971,443.0
2iqN2cOptSHE6DZwk8MHIm,Thief of Hearts,Madonna,448.0,809.0,656.0,385,0,622.0,-8.479,1,318.0,117.95,461.0
01VFDkHBNJcCNUjzD3flWg,The Power of Good-Bye,Madonna,391.0,468.0,544.0,741,5,175.0,-11.574,0,455.0,84.987,0.22
1AQQ9DdpEemMVTHNz4eG9a,Get Together,Madonna,489.0,364.0,0.71,315,9,747.0,-7.428,0,972.0,123.902,284.0
0Arh8PQzGKq14Ri1d25Fen,In This Life,Madonna,561.0,493.0,449.0,267,8,183.0,-10.437,0,276.0,146.362,852.0
1bldGtiBMkXpSCzAiH7j6r,Love Tried to Welcome Me,Madonna,226.0,694.0,486.0,161,6,241.0,-8.469,0,247.0,92.09,341.0
0u6SzAN3aBaI2v8d2GrFdG,Inside of Me,Madonna,128.0,706.0,514.0,247,1,678.0,-11.437,1,345.0,95.4,401.0
0koDDu3iROFIM9eetHJtJU,Impressive Instant,Madonna,164.0,556.0,501.0,366,7,0.23,-10.267,1,502.0,123.975,0.46
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,39.0,649.0,647.0,161,9,686.0,-7.695,0,452.0,125.02,405.0
7DQ5AJSHY0UGMoxrA4f3nv,I Deserve It,Madonna,391.0,613.0,0.39,62,7,877.0,-11.53,1,341.0,172.044,453.0
5HKcfvhCdIoZKzeQw2HgEe,Let It Will Be,Madonna,153.0,638.0,794.0,104,11,731.0,-6.656,0,414.0,129.995,441.0
7ENlXau6NFNVaWU0hP7lbx,Where Life Begins,Madonna,257.0,687.0,716.0,287,2,113.0,-10.745,1,351.0,99.983,0.83
0Kn7x5iCYCPBZdpOx55nnX,Bye Bye Baby,Madonna,873.0,757.0,612.0,849,11,926.0,-9.986,0,356.0,108.619,431.0
5Roo8xy0qjRppfwmSWWXQF,Deeper and Deeper,Madonna,613.0,658.0,818.0,0.28,7,336.0,-7.09,0,266.0,119.944,391.0
5kSWuFuOYi6hwqtHACANEm,Waiting,Madonna,187.0,745.0,622.0,277,10,731.0,-8.164,0,39.0,95.766,746.0
2mG3ShZcT6xkKRvSrPJZus,Mer Girl,Madonna,929.0,329.0,175.0,545,4,106.0,-17.667,1,476.0,98.38,0.16
0beXeFEWUYYY13fYVHTtFk,Drowned World / Substitute for Love,Madonna,711.0,519.0,311.0,0.17,4,108.0,-12.156,1,403.0,139.91,135.0
4Fpsa3pYc3gozrxHRRPvR6,Ray of Light,Madonna,111.0,0.57,907.0,618,3,642.0,-7.822,1,302.0,127.183,0.7
2HXNn7MQBhecidoC4h6KgX,Isaac,Madonna,727.0,0.53,791.0,4.98e-06,9,189.0,-7.125,0,521.0,132.98,511.0
3EdOkdjZAkSHfZJYPYJ78K,Skin,Madonna,339.0,572.0,806.0,832,8,681.0,-12.316,1,645.0,142.951,388.0
0gVwAMrq7nXQNYz39n0C6L,Shanti / Ashtangi,Madonna,583.0,638.0,0.77,835,11,117.0,-9.501,1,403.0,139.849,421.0
5hmRhU6fWzH0NjYmfhHjhp,Jump,Madonna,18.0,629.0,839.0,859,9,251.0,-7.061,1,899.0,118.979,449.0
1yfmUYrqjMCICcOnHhriFt,Amazing,Madonna,368.0,563.0,842.0,472,0,101.0,-7.029,1,552.0,135.012,0.41
0NaU4I4x6dGFBxaMoAFBow,Survival,Madonna,106.0,732.0,623.0,0.0,7,704.0,-9.004,1,334.0,94.994,736.0
5vx8H6cFunr9wl2hhBIrvj,Sanctuary,Madonna,153.0,592.0,526.0,205,7,995.0,-12.471,1,741.0,170.321,416.0
2fzykVsO2Di5jnofUNX3YE,Music,Madonna,149.0,736.0,802.0,876,7,0.14,-8.527,1,663.0,119.854,871.0
6SMKtnrZX1rAuChCu2W2UY,Paradise (Not for Me),Madonna,212.0,663.0,403.0,461,9,102.0,-11.252,0,385.0,143.671,0.34
6q3mC1xoekMksBooWPvmNF,Bad Girl,Madonna,211.0,645.0,484.0,3.98e-06,11,495.0,-11.233,0,396.0,146.898,521.0
7hHqUAFN5ort3NXcz91fTA,Push,Madonna,151.0,631.0,0.72,1.27e-05,0,172.0,-6.251,1,621.0,96.008,717.0
5oqukcHWfqq7HGjyKwLX1y,Take a Bow,Madonna,417.0,568.0,366.0,3.39e-06,8,664.0,-8.854,1,258.0,79.98,311.0
